Policy_ID,Trip_Type,Destination,Duration_Days,Premium,Coverage_Amount,Medical_Cover,Trip_Cancellation,Baggage_Loss,Claim_Status,No_Claim_Years
T08013,Domestic,UK,12,2284.27,138339,Yes,No,Yes,No,3
T08014,International,Australia,26,4401.95,261912,Yes,Yes,No,Yes,3
T08015,Domestic,UAE,21,2170.39,73792,Yes,Yes,No,No,3
T08016,International,Australia,16,5903.16,147200,Yes,Yes,No,No,4
T08017,Domestic,Singapore,17,9533.44,252928,Yes,Yes,No,No,1
T08018,Domestic,Singapore,16,1771.87,82603,Yes,No,No,Yes,4
T08019,Domestic,Europe,5,3521.68,124672,No,No,Yes,Yes,5
T08020,Domestic,USA,10,4536.93,340128,Yes,No,Yes,Yes,2
T08021,International,UK,10,3673.79,254912,Yes,No,No,No,4
T08022,International,USA,17,6865.19,409365,Yes,Yes,No,No,4
T08023,International,Europe,19,7704.0,500760,No,Yes,No,No,0
T08024,International,USA,20,1872.0,46800,Yes,Yes,No,No,0
T08025,International,Singapore,22,9776.0,518128,No,No,No,Yes,0
T08026,Domestic,UAE,20,6872.57,551374,Yes,Yes,No,No,4
T08027,International,USA,5,5283.18,204858,No,No,No,No,1
T08028,International,UAE,9,9370.62,419551,Yes,No,No,No,2
T08029,International,Singapore,20,8176.85,255420,Yes,No,No,Yes,2
T08030,International,Singapore,3,6551.62,318912,Yes,Yes,No,No,5
T08031,International,Australia,9,6289.64,327318,Yes,Yes,No,No,1
T08032,International,UK,28,8984.64,339216,Yes,No,Yes,No,1
T08033,International,UK,26,8623.43,457929,Yes,No,No,Yes,2
T08034,International,India,18,9081.56,656132,Yes,No,No,Yes,3
T08035,Domestic,Australia,28,6087.0,298263,Yes,Yes,Yes,No,0
T08036,International,Australia,1,5261.0,294616,Yes,No,No,No,0
T08037,International,Australia,8,6857.26,442680,Yes,No,No,Yes,2
T08038,International,Europe,12,2093.28,168744,Yes,Yes,No,No,1
T08039,Domestic,Singapore,21,4179.73,245072,Yes,Yes,No,No,5
T08040,Domestic,UAE,23,3615.12,272711,Yes,Yes,Yes,No,3
T08041,International,USA,10,3369.08,231528,No,Yes,No,No,2
T08042,Domestic,UAE,3,7491.0,254694,Yes,No,No,Yes,0
T08043,International,India,2,1796.77,68180,Yes,Yes,No,No,4
T08044,International,Europe,8,517.44,32208,Yes,No,No,No,1
T08045,International,Australia,23,1701.77,75645,Yes,No,No,No,4
T08046,Domestic,USA,3,1602.65,125883,Yes,Yes,Yes,No,5
T08047,Domestic,Europe,16,7884.88,451550,Yes,No,No,Yes,2
T08048,Domestic,Singapore,2,9443.0,273847,Yes,No,No,No,0
T08049,Domestic,India,21,8837.79,704250,Yes,No,No,No,3
T08050,Domestic,USA,10,8257.04,187992,No,No,Yes,No,4
T08051,Domestic,UK,25,649.42,41400,Yes,No,No,No,3
T08052,Domestic,Singapore,21,2784.08,83160,No,No,No,Yes,5
T08053,Domestic,India,19,9150.0,530700,No,Yes,No,No,0
T08054,Domestic,Australia,12,5785.09,188160,Yes,No,No,No,4
T08055,Domestic,USA,13,6856.24,515780,Yes,No,Yes,No,5
T08056,International,USA,16,3166.17,121104,Yes,No,Yes,Yes,3
T08057,International,India,5,1979.33,159828,Yes,No,Yes,No,3
T08058,Domestic,UAE,23,6200.16,463818,Yes,Yes,No,Yes,4
T08059,International,India,15,3745.0,164780,Yes,No,No,No,0
T08060,International,USA,19,4221.25,291525,Yes,No,No,No,3
T08061,Domestic,UAE,19,4843.3,363096,No,Yes,No,No,2
T08062,Domestic,India,22,5672.1,169425,Yes,No,No,Yes,5
T08063,Domestic,Singapore,3,1160.34,69190,Yes,No,No,No,4
T08064,Domestic,Singapore,22,8071.28,461216,Yes,Yes,No,No,1
T08065,International,USA,18,4606.98,145731,Yes,No,No,No,1
T08066,Domestic,Australia,28,7321.0,329445,Yes,No,No,No,0
T08067,International,Australia,10,4049.05,155992,Yes,Yes,No,No,2
T08068,Domestic,Australia,1,2099.8,147246,Yes,No,No,No,3
T08069,Domestic,USA,23,9652.02,393960,Yes,No,No,No,1
T08070,International,Europe,27,5159.0,263109,Yes,No,No,Yes,0
T08071,Domestic,USA,8,4808.86,340480,No,No,No,No,5
T08072,International,Singapore,7,7380.67,491840,Yes,No,No,No,2
T08073,Domestic,Singapore,12,8308.42,640174,Yes,No,No,No,2
T08074,International,India,3,8762.0,219050,Yes,No,No,No,0
T08075,Domestic,USA,11,3985.0,266995,Yes,No,No,No,0
T08076,International,USA,10,6337.99,215488,Yes,No,No,No,3
T08077,Domestic,Australia,2,5553.0,194355,Yes,Yes,No,Yes,0
T08078,International,Europe,10,6962.0,480805,Yes,No,No,No,3
T08079,Domestic,Australia,14,3009.93,124722,Yes,No,No,Yes,3
T08080,International,Singapore,8,1465.64,31780,Yes,No,No,No,4
T08081,Domestic,Australia,29,2570.03,187320,Yes,Yes,No,No,2
T08082,Domestic,Australia,7,4873.94,382832,No,No,Yes,Yes,5
T08083,International,Europe,24,4630.09,197661,Yes,No,No,No,2
T08084,Domestic,UK,22,6909.12,481998,Yes,No,No,No,2
T08085,Domestic,India,3,9185.86,537786,Yes,No,No,No,4
T08086,International,Singapore,26,2576.98,194398,Yes,No,No,Yes,3
T08087,International,Europe,20,5277.26,185031,Yes,No,Yes,No,3
T08088,International,Singapore,13,7556.0,347576,Yes,Yes,No,Yes,0
T08089,International,Europe,12,1515.45,41075,Yes,Yes,No,No,4
T08090,International,Australia,14,5705.0,268135,Yes,No,No,No,0
T08091,International,India,4,5361.73,348780,Yes,Yes,No,No,4
T08092,Domestic,Australia,13,5818.0,360716,Yes,No,No,No,0
T08093,Domestic,Australia,7,2410.8,98400,Yes,Yes,No,No,1
T08094,Domestic,Europe,2,808.66,55572,Yes,No,No,No,2
T08095,Domestic,UAE,28,2952.27,227476,Yes,Yes,No,Yes,2
T08096,International,Europe,19,3810.93,151776,Yes,Yes,No,Yes,5
T08097,International,UK,17,3284.76,191950,Yes,Yes,Yes,No,3
T08098,International,Australia,2,2174.83,144360,Yes,No,Yes,No,5
T08099,International,Europe,14,4391.38,322632,No,Yes,No,No,1
T08100,Domestic,Singapore,20,8114.5,323172,Yes,No,No,No,5
T08101,International,USA,24,3064.64,169123,Yes,No,No,Yes,2
T08102,Domestic,Singapore,15,7331.89,381710,Yes,No,No,Yes,3
T08103,International,UAE,10,5374.32,268716,Yes,No,No,No,1
T08104,International,India,29,5208.25,254881,Yes,Yes,No,No,2
T08105,International,UK,16,7498.0,539856,Yes,No,No,No,0
T08106,Domestic,Europe,11,5140.36,300942,Yes,No,No,No,4
T08107,International,USA,21,6270.04,377482,Yes,Yes,Yes,No,1
T08108,International,Australia,11,484.71,26780,Yes,No,No,No,3
T08109,Domestic,India,11,7653.5,524954,Yes,Yes,Yes,Yes,5
T08110,Domestic,Europe,29,6085.19,444312,Yes,No,No,No,5
T08111,International,Australia,9,1324.96,67600,Yes,Yes,No,No,1
T08112,Domestic,Australia,23,8283.43,616070,Yes,Yes,No,No,3
T08113,Domestic,USA,16,2486.26,157294,Yes,No,No,No,1
T08114,International,India,14,6754.93,423443,Yes,No,Yes,No,3
T08115,Domestic,Europe,29,6527.21,433260,Yes,No,No,No,5
T08116,International,Australia,5,6117.75,299390,Yes,No,No,No,2
T08117,Domestic,UAE,7,5546.0,305030,Yes,Yes,No,No,0
T08118,International,USA,12,3400.78,240788,No,No,No,No,2
T08119,Domestic,UK,29,7208.0,497352,Yes,Yes,No,No,0
T08120,International,Australia,27,3339.99,210615,Yes,No,No,No,5
T08121,Domestic,UK,26,6794.83,283000,Yes,No,No,Yes,2
T08122,Domestic,USA,8,2352.02,75919,Yes,No,Yes,No,2
T08123,International,Singapore,14,5028.38,364301,Yes,No,No,No,1
T08124,International,UK,23,6149.43,300015,Yes,No,No,No,4
T08125,Domestic,Singapore,17,4384.92,179487,Yes,No,No,Yes,5
T08126,Domestic,UK,29,5277.26,257922,Yes,No,No,No,3
T08127,International,Singapore,12,1809.65,104104,Yes,No,No,No,5
T08128,Domestic,Singapore,20,2966.64,160752,Yes,Yes,Yes,No,3
T08129,Domestic,UK,7,7339.42,280728,Yes,Yes,No,No,3
T08130,International,Australia,21,6179.0,321308,Yes,No,No,No,0
T08131,International,Australia,22,7252.83,362182,Yes,No,No,No,3
T08132,International,India,14,5720.56,139794,Yes,No,No,No,3
T08133,Domestic,UAE,2,4985.26,254350,No,No,No,No,1
T08134,International,UK,21,4743.42,271645,Yes,No,No,No,2
T08135,International,UK,3,8141.61,612476,Yes,No,No,No,5
T08136,International,USA,6,4177.92,323540,No,No,No,Yes,5
T08137,International,USA,19,2359.57,190532,Yes,No,No,No,3
T08138,Domestic,Europe,22,830.13,48600,Yes,No,No,No,4
T08139,Domestic,Singapore,14,975.33,85241,No,Yes,Yes,No,5
T08140,Domestic,Singapore,26,2807.58,95456,Yes,Yes,No,No,3
T08141,Domestic,Europe,2,5131.0,200109,Yes,Yes,Yes,No,0
T08142,Domestic,Singapore,25,1676.0,108940,Yes,No,Yes,No,0
T08143,Domestic,Singapore,1,9740.0,769460,Yes,No,No,No,0
T08144,Domestic,UK,23,5845.74,304339,Yes,No,No,No,3
T08145,Domestic,UAE,22,9009.14,422878,Yes,No,No,No,1
T08146,Domestic,USA,16,2618.6,82331,Yes,No,Yes,No,4
T08147,International,UK,11,8013.31,212850,Yes,No,No,No,3
T08148,International,Singapore,8,7512.68,383300,No,Yes,No,No,1
T08149,International,India,18,3956.26,177628,No,No,No,Yes,1
T08150,International,India,21,6617.6,248914,Yes,Yes,No,No,5
T08151,International,UK,14,6247.63,172588,Yes,No,No,Yes,3
T08152,International,Europe,22,8599.67,484261,Yes,No,No,Yes,3
T08153,International,USA,15,8537.76,496584,Yes,No,No,No,1
T08154,Domestic,UAE,20,6584.62,194851,Yes,No,Yes,Yes,1
T08155,Domestic,USA,3,4597.18,145421,Yes,No,No,No,1
T08156,Domestic,India,14,8666.79,354756,Yes,No,No,Yes,5
T08157,Domestic,Europe,27,7289.53,271075,Yes,No,No,No,3
T08158,International,UAE,4,5459.58,339831,No,No,No,No,1
T08159,International,USA,7,8267.0,471219,Yes,Yes,No,No,0
T08160,International,India,8,3718.65,189648,Yes,No,No,No,3
T08161,Domestic,Singapore,28,1904.56,67424,Yes,No,Yes,No,5
T08162,International,UK,24,1157.0,52065,No,Yes,No,No,0
T08163,Domestic,India,13,8544.68,444850,Yes,No,No,No,2
T08164,International,UAE,15,3172.76,195518,No,No,No,No,3
T08165,Domestic,Australia,5,8626.31,691614,No,No,No,Yes,2
T08166,Domestic,Europe,15,645.82,50084,Yes,Yes,No,No,1
T08167,International,UK,22,6343.72,252648,Yes,No,No,No,5
T08168,Domestic,India,1,3817.1,120745,Yes,No,No,No,1
T08169,Domestic,Europe,15,7150.92,395550,Yes,No,No,No,5
T08170,International,Europe,23,4637.67,266484,Yes,No,No,No,4
T08171,Domestic,UK,23,3953.32,161360,Yes,No,No,Yes,1
T08172,International,Singapore,12,4794.32,304512,No,No,No,Yes,2
T08173,International,India,10,2710.86,206931,Yes,No,No,No,5
T08174,International,UK,26,3651.48,234738,Yes,No,No,No,1
T08175,International,UAE,6,767.07,28525,No,Yes,No,No,3
T08176,Domestic,Australia,22,4173.4,277020,No,Yes,Yes,Yes,5
T08177,Domestic,India,24,8416.41,251397,Yes,Yes,No,No,5
T08178,Domestic,UK,3,8144.78,506971,Yes,Yes,No,No,1
T08179,International,USA,11,4426.44,215955,Yes,No,Yes,No,4
T08180,International,Europe,6,8354.5,323950,Yes,No,Yes,No,1
T08181,International,Europe,20,9591.51,399480,Yes,No,Yes,No,2
T08182,International,Australia,25,4238.25,101499,Yes,No,No,No,2
T08183,International,Singapore,16,826.18,66722,Yes,No,No,No,5
T08184,Domestic,Europe,11,7758.35,386235,Yes,No,Yes,No,5
T08185,Domestic,USA,10,7202.02,352752,Yes,No,Yes,No,1
T08186,International,UK,29,9265.94,685008,Yes,Yes,No,No,2
T08187,Domestic,UAE,14,6655.57,374220,Yes,No,No,No,2
T08188,International,Singapore,25,2154.65,98112,Yes,No,No,No,4
T08189,International,Europe,17,3541.71,120416,Yes,No,No,No,3
T08190,International,Europe,11,1470.25,124332,Yes,Yes,No,Yes,4
T08191,International,UAE,18,5176.0,346792,Yes,No,Yes,No,0
T08192,Domestic,USA,17,1022.91,53232,Yes,Yes,No,No,4
T08193,Domestic,UK,9,5026.42,230805,No,No,No,No,1
T08194,International,India,18,9155.92,729600,Yes,Yes,No,No,3
T08195,International,UK,27,4362.96,276024,Yes,No,No,No,1
T08196,Domestic,UK,22,7297.0,335662,Yes,No,No,Yes,0
T08197,International,UK,16,6251.4,385236,Yes,Yes,No,No,3
T08198,International,USA,19,8833.11,361564,Yes,No,Yes,No,5
T08199,International,Australia,14,2602.68,149050,Yes,Yes,No,Yes,2
T08200,International,Australia,16,8265.34,537660,Yes,Yes,No,Yes,4
T08201,International,USA,16,2329.46,49917,Yes,No,No,No,1
T08202,International,Singapore,3,4609.0,267322,Yes,No,Yes,No,0
T08203,International,USA,11,2603.64,195192,No,No,No,No,2
T08204,Domestic,Australia,15,2875.02,205722,Yes,Yes,No,No,4
T08205,International,UAE,29,2587.32,61962,Yes,Yes,No,No,2
T08206,International,Australia,21,2065.18,134340,Yes,Yes,No,No,4
T08207,International,Europe,11,8109.98,448600,Yes,No,No,No,5
T08208,Domestic,UK,14,7900.37,537216,Yes,No,Yes,No,3
T08209,International,Australia,27,1023.79,68224,Yes,No,No,Yes,2
T08210,International,Singapore,24,7014.76,496672,Yes,No,No,No,2
T08211,Domestic,Europe,27,4918.21,348228,Yes,No,Yes,No,2
T08212,International,UK,15,3038.17,148488,No,No,Yes,No,3
T08213,International,UAE,19,5991.0,245631,Yes,No,No,No,0
T08214,Domestic,UK,25,6754.5,351504,Yes,No,No,No,4
T08215,Domestic,India,3,1241.08,31579,Yes,Yes,No,Yes,5
T08216,International,UK,5,9263.06,482250,Yes,Yes,No,No,2
T08217,Domestic,Singapore,8,5498.44,239522,Yes,No,Yes,No,3
T08218,International,Australia,28,6835.0,492120,No,No,No,No,0
T08219,International,USA,6,3626.75,98300,No,Yes,No,No,4
T08220,Domestic,USA,3,3729.94,134742,Yes,Yes,No,No,3
T08221,Domestic,India,11,7672.48,390448,Yes,No,No,No,5
T08222,International,Europe,15,7362.43,333945,Yes,No,Yes,No,5
T08223,Domestic,Australia,24,868.87,28260,Yes,No,Yes,No,4
T08224,International,India,19,7206.84,480256,Yes,No,No,No,2
T08225,Domestic,USA,14,561.33,27324,Yes,Yes,No,No,5
T08226,International,UAE,3,3365.0,252375,Yes,No,Yes,No,0
T08227,Domestic,Australia,28,4525.25,278864,No,Yes,No,No,3
T08228,International,Australia,19,4785.0,378015,Yes,No,No,No,0
T08229,International,UK,2,7959.8,439264,Yes,No,No,No,2
T08230,International,Europe,20,2050.0,120950,Yes,No,No,Yes,0
T08231,International,USA,13,4441.0,310870,Yes,No,No,No,0
T08232,Domestic,UAE,8,5001.92,398112,Yes,No,No,No,1
T08233,International,USA,7,8582.0,574994,No,Yes,No,Yes,0
T08234,Domestic,Singapore,25,5618.14,414188,Yes,No,No,No,4
T08235,Domestic,Australia,28,3279.11,202072,No,No,Yes,No,3
T08236,International,Australia,1,6455.26,131740,No,No,No,No,1
T08237,Domestic,Australia,17,6195.87,256737,Yes,Yes,No,No,3
T08238,International,Europe,19,4301.25,255920,No,No,No,No,3
T08239,International,Australia,9,9144.93,552276,No,Yes,No,No,2
T08240,Domestic,India,12,4544.61,288652,Yes,No,No,No,2
T08241,International,UK,9,8640.66,264510,Yes,No,No,No,1
T08242,Domestic,UK,6,6068.02,288659,No,No,No,Yes,5
T08243,Domestic,USA,19,1164.0,67872,Yes,No,No,No,2
T08244,International,Singapore,11,6311.75,243164,Yes,No,No,No,2
T08245,International,Europe,29,3382.53,116226,Yes,No,Yes,No,2
T08246,International,Singapore,5,2944.99,131418,Yes,No,No,No,3
T08247,International,Australia,24,4900.0,140000,Yes,Yes,Yes,No,1
T08248,International,Europe,14,5137.97,185606,No,No,No,No,3
T08249,International,India,4,8454.43,366640,Yes,No,Yes,No,4
T08250,International,Singapore,29,3103.11,72534,Yes,No,No,No,3
T08251,International,UAE,3,6309.0,239400,Yes,No,No,No,4
T08252,Domestic,UAE,16,5784.0,358608,Yes,Yes,Yes,No,0
T08253,International,Singapore,23,8344.0,183568,No,No,No,No,0
T08254,Domestic,India,15,2206.3,179400,No,Yes,No,Yes,4
T08255,Domestic,India,8,2476.56,118140,Yes,No,Yes,No,4
T08256,Domestic,USA,6,2093.21,157904,Yes,No,No,No,3
T08257,International,Australia,3,6890.09,493020,Yes,No,Yes,No,4
T08258,International,Australia,8,5789.84,419468,Yes,No,Yes,Yes,1
T08259,Domestic,UAE,23,3361.0,171411,No,Yes,No,Yes,0
T08260,Domestic,Singapore,13,3998.0,143928,Yes,Yes,No,Yes,0
T08261,International,Singapore,10,2745.21,81999,Yes,Yes,No,No,5
T08262,Domestic,Europe,23,6993.4,235042,Yes,Yes,No,Yes,4
T08263,International,Europe,7,6454.85,436865,Yes,No,No,No,2
T08264,International,Australia,23,7013.8,401665,No,No,Yes,No,2
T08265,International,UK,22,5103.46,221320,Yes,Yes,No,No,4
T08266,Domestic,UAE,27,5337.08,261408,Yes,No,No,No,1
T08267,International,Australia,28,2955.15,67694,Yes,Yes,No,No,2
T08268,Domestic,UK,8,946.41,72243,Yes,No,No,Yes,5
T08269,Domestic,Australia,10,5621.83,463220,Yes,Yes,No,No,4
T08270,International,Europe,22,5439.0,355200,Yes,No,No,No,1
T08271,Domestic,UAE,24,6027.0,393600,Yes,Yes,No,No,1
T08272,International,Australia,27,4162.89,278649,Yes,Yes,Yes,No,3
T08273,International,India,9,5966.24,286136,Yes,No,Yes,No,1
T08274,International,Singapore,23,3802.22,269212,Yes,No,No,No,2
T08275,International,India,8,9106.51,606848,Yes,No,No,No,2
T08276,International,UK,16,9047.51,333506,Yes,No,No,No,4
T08277,International,India,25,8416.61,301125,Yes,Yes,No,Yes,4
T08278,Domestic,USA,10,4851.0,133650,Yes,No,No,No,1
T08279,International,USA,3,8066.59,490820,Yes,Yes,No,Yes,5
T08280,International,Australia,24,5782.0,404740,No,Yes,No,No,0
T08281,International,Singapore,11,2326.63,61800,Yes,No,No,No,3
T08282,Domestic,Europe,27,4159.0,241222,No,No,No,No,0
T08283,Domestic,Europe,10,2779.28,102096,Yes,No,No,No,1
T08284,Domestic,USA,6,3394.72,214768,Yes,Yes,Yes,No,1
T08285,International,USA,25,6220.0,186600,Yes,No,No,Yes,0
T08286,International,Europe,18,4804.79,214410,Yes,Yes,No,No,3
T08287,International,USA,3,4552.0,163872,No,Yes,No,No,0
T08288,International,UK,15,7038.59,434967,No,Yes,No,No,4
T08289,Domestic,Europe,11,2548.9,169856,Yes,Yes,No,No,2
T08290,International,Singapore,7,8296.19,211094,Yes,No,No,No,5
T08291,International,UK,1,6277.64,524062,Yes,No,No,No,4
T08292,Domestic,UAE,29,3185.65,145948,Yes,No,No,No,2
T08293,International,Europe,24,1677.68,102080,Yes,Yes,No,No,5
T08294,International,Australia,29,754.77,31730,No,Yes,No,No,5
T08295,International,Singapore,29,4103.8,158900,Yes,No,No,No,5
T08296,International,UAE,16,1717.94,61355,Yes,No,No,No,1
T08297,International,India,22,2752.44,167475,Yes,No,Yes,Yes,5
T08298,Domestic,India,24,1871.09,73556,Yes,No,No,No,3
T08299,Domestic,UAE,16,3607.0,115424,Yes,No,Yes,No,0
T08300,International,India,18,1573.67,85272,Yes,No,No,No,3
T08301,International,Europe,12,9806.0,392240,Yes,Yes,No,No,0
T08302,International,Australia,8,7212.0,164199,Yes,Yes,No,No,4
T08303,Domestic,Europe,19,1965.57,42620,Yes,Yes,No,No,4
T08304,Domestic,India,16,9642.0,250692,Yes,No,No,No,0
T08305,International,UK,24,5720.56,358602,Yes,No,No,No,3
T08306,International,Europe,29,9729.0,603198,No,Yes,No,No,0
T08307,International,India,9,8009.64,425328,Yes,No,No,Yes,5
T08308,Domestic,Singapore,3,8471.12,285252,Yes,Yes,No,No,1
T08309,International,Australia,1,2405.54,135616,No,No,No,No,4
T08310,International,USA,14,6844.32,481896,Yes,Yes,No,Yes,1
T08311,Domestic,Singapore,28,2220.93,122850,Yes,No,No,Yes,5
T08312,Domestic,UAE,18,611.95,41297,Yes,No,No,No,5
T08313,International,USA,23,6948.2,241056,Yes,No,No,No,4
T08314,International,UK,6,7713.76,384698,No,Yes,No,No,4
T08315,International,USA,2,8705.66,221513,Yes,No,No,No,5
T08316,International,Australia,26,6778.5,261146,Yes,No,No,No,2
T08317,Domestic,India,29,3423.14,178143,Yes,No,No,No,1
T08318,Domestic,India,2,2516.64,200304,Yes,No,Yes,No,1
T08319,Domestic,UAE,28,1557.77,82722,No,No,No,Yes,2
T08320,International,Australia,11,6195.87,322567,Yes,No,No,No,3
T08321,Domestic,Australia,4,6331.78,193830,Yes,No,No,No,1
T08322,International,UAE,16,6890.0,137800,Yes,No,No,Yes,0
T08323,International,UAE,5,8063.88,303314,Yes,Yes,No,Yes,5
T08324,International,UK,11,871.38,75192,Yes,Yes,No,No,5
T08325,International,USA,25,1230.27,66612,No,No,No,No,2
T08326,Domestic,Singapore,8,6875.68,547248,Yes,No,No,No,1
T08327,Domestic,Singapore,9,2760.52,181846,No,No,Yes,No,3
T08328,International,UK,6,4859.82,267786,Yes,No,No,No,1
T08329,International,UAE,22,5908.93,215721,Yes,No,No,No,5
T08330,International,Europe,26,2982.94,164934,Yes,No,No,No,4
T08331,International,Australia,6,773.0,33239,No,No,No,No,0
T08332,International,UAE,5,7397.96,431368,Yes,Yes,Yes,No,2
T08333,Domestic,Australia,15,3829.67,311400,Yes,No,No,Yes,4
T08334,Domestic,UAE,13,6141.28,450225,Yes,Yes,No,No,3
T08335,Domestic,Singapore,23,6685.32,355152,Yes,Yes,No,No,4
T08336,Domestic,USA,15,7103.16,415854,Yes,No,No,Yes,4
T08337,International,UK,22,2725.69,95568,No,No,Yes,No,3
T08338,Domestic,Europe,15,3584.32,225388,Yes,No,No,No,4
T08339,Domestic,UAE,16,4155.65,160099,Yes,No,No,No,2
T08340,International,Europe,3,6773.08,502031,Yes,Yes,No,No,5
T08341,International,Europe,12,3457.44,77616,Yes,No,Yes,Yes,1
T08342,International,India,27,6499.93,507384,Yes,No,No,No,4
T08343,International,UK,9,8491.86,194524,Yes,No,Yes,Yes,2
T08344,International,Europe,7,9511.88,194120,No,No,No,No,1
T08345,Domestic,Europe,19,6128.92,156350,Yes,No,No,No,1
T08346,International,India,24,2162.95,65660,Yes,No,No,Yes,4
T08347,International,UK,7,6669.98,201405,Yes,No,No,No,2
T08348,International,Singapore,29,1296.22,96078,Yes,Yes,Yes,No,5
T08349,International,Australia,20,2616.76,133339,Yes,No,No,No,4
T08350,International,India,28,7640.6,503316,Yes,No,No,No,3
T08351,International,USA,11,6550.32,521352,Yes,No,No,Yes,1
T08352,Domestic,Singapore,8,9148.05,624834,Yes,No,No,No,4
T08353,International,Europe,16,2862.58,90551,Yes,Yes,Yes,No,1
T08354,Domestic,USA,29,8265.2,542178,Yes,Yes,No,No,2
T08355,International,Singapore,23,8678.0,642172,Yes,Yes,No,No,0
T08356,International,Singapore,12,8384.33,318150,Yes,No,No,No,4
T08357,International,India,25,5004.11,304480,Yes,No,No,No,5
T08358,Domestic,UAE,2,4555.58,103719,Yes,No,No,No,4
T08359,International,Australia,15,6612.06,445302,Yes,No,No,Yes,1
T08360,International,Singapore,24,5618.34,438750,Yes,Yes,No,No,2
T08361,International,Singapore,21,3866.42,267020,Yes,Yes,No,No,3
T08362,International,USA,16,568.57,45288,Yes,No,No,No,5
T08363,International,UAE,2,4760.7,118968,No,No,No,No,2
T08364,Domestic,UK,16,4146.04,157325,Yes,No,No,Yes,4
T08365,International,Europe,11,5648.09,216036,Yes,No,No,No,3
T08366,International,Europe,16,8452.48,404846,Yes,No,No,No,2
T08367,International,UAE,13,1579.0,115267,Yes,No,No,No,0
T08368,Domestic,Australia,10,4049.57,210560,Yes,No,No,Yes,5
T08369,Domestic,UK,28,4710.86,149017,No,No,No,No,1
T08370,International,UAE,28,8973.02,569923,Yes,Yes,Yes,Yes,2
T08371,International,India,28,2513.37,117765,Yes,No,No,No,2
T08372,Domestic,Australia,3,6090.0,438480,Yes,No,No,No,0
T08373,International,Australia,7,5311.0,282142,No,No,No,No,4
T08374,International,Europe,19,1765.36,44919,No,Yes,No,No,5
T08375,Domestic,Australia,3,5391.89,286320,Yes,No,No,No,5
