Policy_ID,Sub_Type,Property_Type,Property_Value,Annual_Premium,Risk_Type,Location,Claim_Status,No_Claim_Years
PR09097,Home Insurance,Warehouse,3314398,19323.61,Flood,Coastal,No,3
PR09098,Theft Insurance,House,2276360,13227.59,Theft,Urban,No,2
PR09099,Fire Insurance,Warehouse,3802710,28507.22,Theft,Industrial,No,1
PR09100,Theft Insurance,Warehouse,6488325,43876.56,Fire,Industrial,No,1
PR09101,Home Insurance,Warehouse,3451270,31175.12,Flood,Rural,No,4
PR09102,Home Insurance,House,7287495,44894.43,Flood,Rural,No,4
PR09103,Home Insurance,Apartment,8330957,54180.11,Flood,Urban,No,5
PR09104,Home Insurance,House,6045116,31812.0,Fire,Urban,No,0
PR09105,Home Insurance,Shop,9603491,41747.0,Flood,Urban,No,0
PR09106,Home Insurance,Warehouse,6194527,22891.0,Earthquake,Industrial,Yes,0
PR09107,Fire Insurance,House,6621260,42277.67,Flood,Rural,No,4
PR09108,Home Insurance,Warehouse,8077904,28335.0,Flood,Urban,Yes,0
PR09109,Theft Insurance,Warehouse,8838948,70269.0,Fire,Coastal,No,0
PR09110,Theft Insurance,Apartment,8390650,21284.38,Theft,Rural,No,2
PR09111,Fire Insurance,Factory,3672781,15437.0,Fire,Urban,No,0
PR09112,Home Insurance,Warehouse,7488422,58516.78,Theft,Coastal,No,1
PR09113,Home Insurance,Factory,2509864,13980.04,Fire,Rural,No,5
PR09114,Fire Insurance,Warehouse,2025519,15369.42,Fire,Coastal,No,4
PR09115,Theft Insurance,Apartment,2615288,5641.5,Theft,Coastal,No,3
PR09116,Home Insurance,Apartment,1520749,9528.23,Theft,Rural,No,5
PR09117,Home Insurance,Factory,7690747,62593.11,Fire,Industrial,No,2
PR09118,Home Insurance,Factory,5942756,44348.38,Fire,Urban,No,4
PR09119,Home Insurance,Factory,3005290,16368.35,Earthquake,Rural,No,4
PR09120,Theft Insurance,Apartment,9086998,58298.24,Earthquake,Rural,No,1
PR09121,Fire Insurance,Shop,8924313,49746.38,Fire,Industrial,No,5
PR09122,Home Insurance,Shop,8877114,47256.08,Earthquake,Urban,No,5
PR09123,Theft Insurance,House,2574686,9492.0,Flood,Urban,No,0
PR09124,Theft Insurance,Shop,7288493,39352.88,Theft,Coastal,No,1
PR09125,Fire Insurance,Shop,9285078,91469.0,Earthquake,Urban,No,0
PR09126,Home Insurance,Warehouse,4934156,47797.0,Fire,Rural,Yes,0
PR09127,Home Insurance,Apartment,8106551,35406.02,Flood,Coastal,Yes,4
PR09128,Home Insurance,House,291451,1022.33,Earthquake,Rural,No,5
PR09129,Fire Insurance,House,3250414,29450.0,Fire,Urban,No,0
PR09130,Theft Insurance,Warehouse,8287794,21096.15,Flood,Coastal,No,2
PR09131,Home Insurance,Shop,4189921,32360.68,Fire,Coastal,No,2
PR09132,Fire Insurance,Factory,2864979,6140.33,Fire,Coastal,No,5
PR09133,Home Insurance,Shop,8387991,57603.83,Flood,Coastal,No,2
PR09134,Home Insurance,Shop,8192050,33457.06,Fire,Urban,No,4
PR09135,Home Insurance,Warehouse,5136821,44618.42,Flood,Urban,No,1
PR09136,Home Insurance,Factory,4027796,31895.11,Theft,Rural,No,3
PR09137,Home Insurance,House,1179536,7598.0,Theft,Coastal,No,0
PR09138,Theft Insurance,House,3763681,23493.09,Theft,Coastal,No,3
PR09139,Fire Insurance,Factory,1873795,8973.86,Theft,Coastal,No,1
PR09140,Home Insurance,Warehouse,1128279,8499.54,Fire,Rural,No,1
PR09141,Home Insurance,Shop,8202008,48020.33,Theft,Coastal,Yes,4
PR09142,Theft Insurance,Apartment,5409719,30657.89,Earthquake,Rural,No,2
PR09143,Fire Insurance,Shop,2121000,19491.32,Theft,Industrial,No,2
PR09144,Home Insurance,House,6853351,35322.14,Theft,Urban,No,1
PR09145,Fire Insurance,House,4430479,20792.02,Fire,Urban,No,4
PR09146,Theft Insurance,Factory,1948558,12674.26,Flood,Rural,Yes,4
PR09147,Home Insurance,Warehouse,8740412,23473.02,Fire,Coastal,No,5
PR09148,Fire Insurance,Factory,3730108,33801.0,Theft,Coastal,No,0
PR09149,Home Insurance,House,6614313,18928.52,Theft,Industrial,No,2
PR09150,Home Insurance,House,7423814,40817.0,Earthquake,Rural,Yes,1
PR09151,Fire Insurance,Factory,3889381,14924.64,Fire,Rural,No,5
PR09152,Theft Insurance,Factory,3807584,22869.08,Theft,Rural,No,3
PR09153,Home Insurance,Warehouse,3827579,22405.17,Earthquake,Industrial,No,2
PR09154,Home Insurance,House,7331224,30281.0,Flood,Industrial,No,0
PR09155,Home Insurance,Warehouse,4917227,19642.75,Earthquake,Rural,Yes,4
PR09156,Home Insurance,Warehouse,9348597,26331.62,Theft,Industrial,No,1
PR09157,Home Insurance,Warehouse,8767864,83338.71,Flood,Rural,No,2
PR09158,Home Insurance,Shop,4765257,33024.54,Flood,Industrial,No,3
PR09159,Home Insurance,Warehouse,2583945,6805.0,Fire,Industrial,No,0
PR09160,Home Insurance,Factory,8350596,72935.0,Earthquake,Coastal,No,0
PR09161,Home Insurance,Apartment,833029,2489.4,Fire,Rural,No,5
PR09162,Home Insurance,Apartment,869593,2654.55,Earthquake,Industrial,Yes,2
PR09163,Home Insurance,Apartment,5974184,12175.26,Theft,Rural,Yes,3
PR09164,Home Insurance,House,8256977,75882.0,Fire,Urban,No,0
PR09165,Home Insurance,House,1336899,6076.98,Flood,Rural,No,1
PR09166,Home Insurance,House,5421091,14256.0,Fire,Urban,No,0
PR09167,Home Insurance,Warehouse,1585040,8057.54,Fire,Coastal,No,3
PR09168,Home Insurance,Shop,3555185,10613.69,Theft,Rural,No,4
PR09169,Theft Insurance,Apartment,9588626,65602.51,Flood,Urban,No,4
PR09170,Fire Insurance,Shop,1804947,8207.6,Fire,Urban,No,5
PR09171,Home Insurance,Shop,4967589,44882.37,Fire,Industrial,No,2
PR09172,Fire Insurance,Apartment,8491349,78205.53,Theft,Coastal,No,3
PR09173,Home Insurance,Apartment,8892419,21027.01,Earthquake,Industrial,No,5
PR09174,Home Insurance,House,9130794,48142.0,Flood,Industrial,No,0
PR09175,Theft Insurance,Factory,8215309,64408.0,Theft,Rural,Yes,0
PR09176,Fire Insurance,Apartment,619631,5412.46,Flood,Rural,No,4
PR09177,Home Insurance,House,518063,3632.86,Flood,Rural,No,5
PR09178,Theft Insurance,Factory,4224045,26469.2,Fire,Coastal,No,4
PR09179,Home Insurance,Shop,8263869,42013.58,Fire,Coastal,No,1
PR09180,Home Insurance,House,1855357,8001.54,Flood,Industrial,No,4
PR09181,Fire Insurance,Apartment,1633275,13178.06,Fire,Coastal,No,1
PR09182,Home Insurance,Warehouse,2158494,12220.0,Fire,Industrial,No,0
PR09183,Home Insurance,Factory,7923854,65603.86,Flood,Industrial,No,5
PR09184,Home Insurance,Factory,9377813,51058.0,Fire,Industrial,No,1
PR09185,Home Insurance,Apartment,7952817,68938.42,Flood,Rural,No,5
PR09186,Theft Insurance,House,3540446,28490.68,Theft,Coastal,No,5
PR09187,Fire Insurance,House,8026096,56694.96,Theft,Urban,No,1
PR09188,Home Insurance,House,1316947,12263.35,Fire,Industrial,No,2
PR09189,Fire Insurance,Shop,4034183,15516.08,Fire,Coastal,Yes,4
PR09190,Home Insurance,Shop,6060809,35520.1,Earthquake,Industrial,No,1
PR09191,Fire Insurance,Warehouse,6340423,62074.0,Theft,Urban,No,0
PR09192,Home Insurance,Shop,6840331,45947.2,Theft,Coastal,Yes,5
PR09193,Fire Insurance,Shop,9392240,72721.2,Fire,Urban,No,3
PR09194,Fire Insurance,Apartment,9156861,76072.5,Fire,Urban,No,1
PR09195,Home Insurance,House,5102108,24725.0,Earthquake,Rural,No,4
PR09196,Home Insurance,Apartment,6695994,30763.14,Theft,Rural,No,5
PR09197,Theft Insurance,House,206667,1586.58,Flood,Industrial,No,2
PR09198,Fire Insurance,Warehouse,4469303,17302.0,Flood,Industrial,No,0
PR09199,Fire Insurance,Warehouse,1433318,10816.02,Earthquake,Rural,No,2
PR09200,Home Insurance,Warehouse,9675000,25787.72,Fire,Urban,No,3
PR09201,Fire Insurance,Shop,4797399,18191.74,Theft,Rural,No,1
PR09202,Theft Insurance,Warehouse,4205475,31761.07,Theft,Urban,Yes,5
PR09203,Home Insurance,Warehouse,2695113,20838.72,Theft,Rural,Yes,1
PR09204,Home Insurance,Warehouse,2106116,14337.29,Fire,Rural,Yes,4
PR09205,Home Insurance,Factory,7799085,57144.78,Theft,Coastal,No,1
PR09206,Home Insurance,Apartment,6649565,25543.0,Fire,Industrial,Yes,0
PR09207,Home Insurance,Factory,4987685,24877.59,Earthquake,Rural,Yes,3
PR09208,Fire Insurance,Apartment,3558910,8863.53,Earthquake,Urban,No,2
PR09209,Fire Insurance,Factory,3826663,22582.02,Earthquake,Urban,No,3
PR09210,Theft Insurance,Factory,6113192,23374.49,Fire,Industrial,Yes,5
PR09211,Home Insurance,Shop,8639185,48402.2,Earthquake,Industrial,No,1
PR09212,Home Insurance,Warehouse,5523810,48338.97,Fire,Urban,No,5
PR09213,Home Insurance,Warehouse,1742379,3938.6,Flood,Urban,No,2
PR09214,Home Insurance,Factory,7879478,32269.07,Theft,Coastal,No,5
PR09215,Fire Insurance,House,7825432,54178.06,Fire,Rural,No,4
PR09216,Home Insurance,Warehouse,6774571,19999.39,Earthquake,Coastal,No,3
PR09217,Theft Insurance,House,8404328,21948.98,Flood,Rural,No,2
PR09218,Home Insurance,House,4968032,37034.94,Flood,Coastal,No,2
PR09219,Theft Insurance,Warehouse,9954400,81261.36,Earthquake,Coastal,No,2
PR09220,Home Insurance,House,3530619,21936.0,Fire,Industrial,No,0
PR09221,Home Insurance,House,5797371,22041.78,Fire,Urban,No,3
PR09222,Theft Insurance,Apartment,7181358,57714.44,Flood,Coastal,No,5
PR09223,Fire Insurance,Warehouse,1215699,11392.26,Theft,Coastal,No,2
PR09224,Theft Insurance,Warehouse,4839282,26728.91,Flood,Industrial,Yes,3
PR09225,Fire Insurance,Apartment,8968464,85147.14,Earthquake,Coastal,No,2
PR09226,Home Insurance,Shop,4283321,23525.0,Flood,Industrial,No,4
PR09227,Theft Insurance,Factory,7677511,25866.89,Theft,Urban,No,4
PR09228,Fire Insurance,Warehouse,7000626,32888.88,Theft,Urban,Yes,4
PR09229,Fire Insurance,Shop,4391620,31389.4,Flood,Industrial,No,1
PR09230,Theft Insurance,Warehouse,2834849,14016.08,Theft,Industrial,No,2
PR09231,Home Insurance,Factory,8228853,31546.2,Flood,Coastal,No,1
PR09232,Fire Insurance,House,2209776,19661.5,Theft,Industrial,No,3
PR09233,Home Insurance,Shop,3844706,27187.16,Earthquake,Rural,Yes,1
PR09234,Home Insurance,House,2072687,6962.0,Fire,Coastal,No,3
PR09235,Theft Insurance,Shop,6620184,41904.69,Flood,Coastal,No,3
PR09236,Home Insurance,House,7870237,70276.92,Theft,Coastal,No,3
PR09237,Fire Insurance,Factory,7824149,31291.03,Theft,Rural,No,5
PR09238,Theft Insurance,Shop,7571074,18465.16,Fire,Coastal,Yes,1
PR09239,Fire Insurance,Shop,4925164,20081.5,Theft,Urban,No,5
PR09240,Fire Insurance,Shop,7879491,30788.5,Theft,Industrial,Yes,2
PR09241,Fire Insurance,House,8468907,21818.72,Fire,Coastal,No,1
PR09242,Fire Insurance,House,1105152,8679.13,Theft,Urban,No,2
PR09243,Fire Insurance,House,1783171,12317.13,Earthquake,Coastal,No,2
PR09244,Home Insurance,Factory,4329647,10049.11,Flood,Urban,No,3
PR09245,Home Insurance,Factory,953494,8254.54,Earthquake,Urban,No,1
PR09246,Home Insurance,Shop,7764913,26052.77,Flood,Rural,No,2
PR09247,Home Insurance,Apartment,7047983,24980.5,Fire,Industrial,No,4
PR09248,Home Insurance,Apartment,9056255,57507.79,Earthquake,Coastal,No,2
PR09249,Home Insurance,Factory,3030172,27285.49,Earthquake,Coastal,No,4
PR09250,Theft Insurance,Factory,3426254,27002.92,Earthquake,Coastal,No,1
PR09251,Fire Insurance,Warehouse,7920119,59466.24,Fire,Urban,No,5
PR09252,Home Insurance,Apartment,8862037,27741.84,Fire,Industrial,No,1
PR09253,Theft Insurance,Factory,3319082,11612.67,Flood,Industrial,No,5
PR09254,Fire Insurance,Shop,9616771,27594.89,Fire,Industrial,No,5
PR09255,Home Insurance,Warehouse,7610903,67349.52,Theft,Coastal,No,1
PR09256,Fire Insurance,Warehouse,1499783,14090.99,Earthquake,Urban,No,2
PR09257,Home Insurance,Shop,3849334,20793.0,Flood,Rural,Yes,0
PR09258,Home Insurance,House,1973735,9876.75,Fire,Urban,No,2
PR09259,Fire Insurance,House,4019446,23444.32,Fire,Rural,Yes,2
PR09260,Fire Insurance,Factory,2399494,15359.31,Fire,Industrial,Yes,3
PR09261,Home Insurance,Factory,7167685,26806.09,Flood,Industrial,No,3
PR09262,Fire Insurance,Warehouse,4522641,32395.25,Flood,Coastal,No,2
PR09263,Home Insurance,Apartment,2085630,7533.9,Fire,Rural,No,4
PR09264,Home Insurance,Shop,8618281,39854.77,Earthquake,Urban,No,5
PR09265,Home Insurance,Warehouse,5788176,41852.93,Flood,Coastal,No,3
PR09266,Theft Insurance,Apartment,4864064,36966.76,Fire,Industrial,Yes,2
PR09267,Theft Insurance,Factory,6254140,59213.0,Theft,Industrial,No,0
PR09268,Home Insurance,Apartment,1790234,14498.71,Earthquake,Coastal,No,4
PR09269,Fire Insurance,Apartment,5925956,16381.68,Earthquake,Coastal,No,1
PR09270,Home Insurance,Factory,6986622,55582.19,Theft,Coastal,No,2
PR09271,Home Insurance,House,4990322,15613.22,Earthquake,Industrial,No,2
PR09272,Theft Insurance,Apartment,3097604,25390.23,Earthquake,Rural,No,5
PR09273,Home Insurance,Shop,8220198,38112.25,Fire,Urban,No,4
PR09274,Home Insurance,House,9136212,71702.83,Theft,Coastal,Yes,3
PR09275,Home Insurance,Apartment,558527,4806.67,Fire,Rural,No,3
PR09276,Home Insurance,Factory,6439588,57466.36,Theft,Rural,No,3
PR09277,Home Insurance,Warehouse,3068264,29056.02,Theft,Coastal,Yes,1
PR09278,Home Insurance,Warehouse,543623,1758.96,Fire,Urban,Yes,4
PR09279,Theft Insurance,Apartment,642092,4027.06,Fire,Industrial,No,4
PR09280,Theft Insurance,Warehouse,4309572,17394.17,Earthquake,Urban,Yes,3
PR09281,Home Insurance,House,9040423,46794.18,Theft,Coastal,Yes,3
PR09282,Home Insurance,Warehouse,545135,2928.7,Fire,Industrial,No,5
PR09283,Fire Insurance,Apartment,8651368,33797.0,Theft,Urban,No,0
PR09284,Home Insurance,Apartment,2973100,26336.0,Earthquake,Industrial,No,0
PR09285,Theft Insurance,Factory,9906808,59553.44,Earthquake,Urban,No,2
PR09286,Theft Insurance,Apartment,9708027,84034.04,Fire,Coastal,No,2
PR09287,Fire Insurance,Warehouse,1401283,9897.93,Flood,Urban,No,4
PR09288,Fire Insurance,Factory,1037925,6352.35,Flood,Coastal,Yes,4
PR09289,Theft Insurance,Factory,6941117,41882.26,Theft,Rural,No,1
PR09290,Theft Insurance,House,1304132,8054.62,Theft,Urban,No,1
PR09291,Theft Insurance,Factory,201010,1315.0,Theft,Urban,No,0
PR09292,Home Insurance,Shop,2630851,7603.49,Earthquake,Industrial,No,2
PR09293,Home Insurance,House,4386542,27332.0,Theft,Rural,No,0
PR09294,Home Insurance,Apartment,7841182,75071.0,Earthquake,Coastal,No,0
PR09295,Fire Insurance,Apartment,8189012,31324.41,Earthquake,Industrial,No,2
PR09296,Home Insurance,Warehouse,4911757,41250.16,Fire,Coastal,No,1
PR09297,Home Insurance,Shop,9913077,68667.25,Fire,Coastal,No,5
PR09298,Home Insurance,House,3784209,30280.44,Fire,Industrial,Yes,5
PR09299,Home Insurance,House,8619342,26711.76,Theft,Urban,No,5
PR09300,Home Insurance,Factory,1928901,8733.88,Fire,Urban,No,2
PR09301,Home Insurance,Apartment,1923290,14341.88,Fire,Urban,No,3
PR09302,Home Insurance,Shop,6469715,34249.04,Theft,Industrial,No,3
PR09303,Fire Insurance,House,544120,4308.78,Earthquake,Urban,No,3
PR09304,Home Insurance,House,3986916,20032.91,Fire,Rural,Yes,4
PR09305,Home Insurance,Factory,2246433,11617.9,Fire,Rural,No,1
PR09306,Fire Insurance,Shop,8104766,72422.0,Theft,Industrial,No,1
PR09307,Theft Insurance,Shop,277617,1908.38,Theft,Urban,No,4
PR09308,Home Insurance,Apartment,7658957,18032.0,Fire,Rural,No,0
PR09309,Home Insurance,House,3326076,19151.37,Flood,Urban,No,5
PR09310,Fire Insurance,Shop,5326892,42861.88,Flood,Urban,No,3
PR09311,Home Insurance,House,9476369,66938.05,Fire,Industrial,No,5
PR09312,Fire Insurance,Shop,9249141,35930.95,Flood,Coastal,No,3
PR09313,Home Insurance,Shop,4902531,18044.07,Earthquake,Urban,No,5
PR09314,Fire Insurance,House,3559364,14767.0,Earthquake,Rural,No,0
PR09315,Fire Insurance,Apartment,1987207,9957.59,Flood,Coastal,No,5
PR09316,Theft Insurance,Apartment,1830296,11677.75,Earthquake,Rural,No,5
PR09317,Home Insurance,Apartment,9739166,78008.49,Theft,Coastal,No,2
PR09318,Theft Insurance,House,1556080,8333.25,Flood,Coastal,No,5
PR09319,Home Insurance,House,8958945,70735.38,Flood,Urban,No,2
PR09320,Fire Insurance,House,1112209,5232.22,Flood,Industrial,No,1
PR09321,Home Insurance,Factory,1203490,2788.32,Earthquake,Coastal,Yes,4
PR09322,Home Insurance,Factory,404963,3040.79,Earthquake,Coastal,No,5
PR09323,Home Insurance,Warehouse,6105236,23979.62,Earthquake,Coastal,Yes,1
PR09324,Theft Insurance,Apartment,578087,4136.44,Earthquake,Industrial,No,2
PR09325,Home Insurance,Apartment,2571080,7463.67,Fire,Industrial,No,5
PR09326,Fire Insurance,Apartment,8624802,77343.98,Flood,Urban,No,5
PR09327,Fire Insurance,Apartment,1182486,7874.0,Earthquake,Rural,No,0
PR09328,Home Insurance,House,1510875,13067.32,Theft,Rural,No,1
PR09329,Home Insurance,Apartment,8741215,40228.43,Theft,Industrial,Yes,3
PR09330,Home Insurance,Warehouse,3626877,12491.5,Earthquake,Coastal,Yes,3
PR09331,Theft Insurance,Shop,5141360,38404.0,Fire,Rural,Yes,0
PR09332,Fire Insurance,Warehouse,4933244,36352.1,Theft,Urban,No,2
PR09333,Home Insurance,Factory,3058855,14881.19,Fire,Urban,No,3
PR09334,Home Insurance,House,9773985,19780.09,Theft,Urban,No,3
PR09335,Fire Insurance,Shop,6941258,25768.2,Fire,Industrial,Yes,4
PR09336,Theft Insurance,Apartment,4335939,37345.84,Fire,Urban,No,1
PR09337,Home Insurance,Shop,8948829,34927.83,Flood,Coastal,No,2
PR09338,Home Insurance,House,7205888,33219.09,Theft,Industrial,No,5
PR09339,Fire Insurance,Warehouse,435022,1299.48,Theft,Coastal,No,1
PR09340,Fire Insurance,Shop,1748000,8927.88,Earthquake,Industrial,No,2
PR09341,Fire Insurance,Apartment,4585068,42181.4,Theft,Rural,No,3
PR09342,Home Insurance,Warehouse,6833980,52198.66,Theft,Urban,No,4
PR09343,Home Insurance,Shop,8918478,73574.48,Flood,Rural,Yes,1
PR09344,Fire Insurance,Warehouse,2234468,19019.61,Earthquake,Urban,No,3
PR09345,Home Insurance,Warehouse,1658522,4711.72,Earthquake,Rural,No,2
PR09346,Fire Insurance,Apartment,3866730,21248.36,Fire,Urban,Yes,1
PR09347,Fire Insurance,Apartment,496406,3131.18,Earthquake,Rural,No,5
PR09348,Fire Insurance,House,4876350,35772.94,Fire,Urban,Yes,1
PR09349,Fire Insurance,Warehouse,5314009,29087.54,Fire,Coastal,No,3
PR09350,Fire Insurance,Factory,1945872,13022.24,Flood,Industrial,Yes,1
PR09351,Home Insurance,Warehouse,3870781,20925.77,Fire,Industrial,No,5
PR09352,Home Insurance,Apartment,6013272,16441.21,Flood,Industrial,No,4
PR09353,Home Insurance,Shop,3307420,18438.14,Theft,Rural,No,4
PR09354,Home Insurance,Factory,5434743,17736.76,Earthquake,Rural,No,3
PR09355,Home Insurance,Factory,2813702,11098.38,Fire,Urban,Yes,2
PR09356,Fire Insurance,Factory,2255253,18175.36,Earthquake,Coastal,No,3
PR09357,Home Insurance,House,6622234,27837.07,Flood,Industrial,No,4
PR09358,Theft Insurance,Apartment,7374950,40963.0,Flood,Rural,No,0
PR09359,Home Insurance,Warehouse,3025325,17453.0,Fire,Urban,No,0
PR09360,Fire Insurance,Warehouse,9193120,79526.02,Flood,Coastal,No,1
PR09361,Fire Insurance,Shop,6821285,29695.61,Theft,Urban,No,5
PR09362,Fire Insurance,House,8131427,28975.66,Earthquake,Coastal,No,1
PR09363,Theft Insurance,Apartment,5565929,15191.0,Fire,Industrial,Yes,0
PR09364,Fire Insurance,Apartment,6664592,18332.07,Earthquake,Urban,Yes,4
PR09365,Theft Insurance,Factory,8076780,22654.66,Earthquake,Coastal,No,1
PR09366,Theft Insurance,House,5117702,33977.97,Flood,Industrial,No,3
PR09367,Theft Insurance,Warehouse,4641009,35917.29,Fire,Rural,No,5
PR09368,Fire Insurance,Apartment,1974951,13848.7,Theft,Coastal,No,3
PR09369,Theft Insurance,Warehouse,1032149,4817.9,Fire,Rural,No,5
PR09370,Theft Insurance,Apartment,2976172,24932.53,Earthquake,Coastal,No,4
PR09371,Theft Insurance,Warehouse,1716837,8843.52,Theft,Rural,No,1
PR09372,Fire Insurance,Factory,8685028,29454.26,Fire,Coastal,No,5
PR09373,Home Insurance,Warehouse,7498281,49959.41,Flood,Rural,No,3
PR09374,Fire Insurance,Factory,575036,5527.2,Fire,Industrial,Yes,1
PR09375,Home Insurance,Apartment,719086,6767.88,Fire,Rural,No,1
PR09376,Fire Insurance,Apartment,1578509,7672.6,Theft,Coastal,No,3
PR09377,Theft Insurance,Shop,8310018,65295.0,Flood,Urban,No,0
PR09378,Theft Insurance,Factory,7906771,70248.2,Flood,Coastal,No,5
PR09379,Theft Insurance,Apartment,1147140,4782.2,Theft,Industrial,No,3
PR09380,Home Insurance,Factory,5288618,11904.08,Earthquake,Coastal,No,4
PR09381,Home Insurance,Warehouse,7570507,64948.01,Fire,Coastal,Yes,2
PR09382,Home Insurance,Warehouse,707770,5633.03,Flood,Coastal,Yes,3
PR09383,Fire Insurance,Shop,8331646,27856.5,Theft,Rural,No,1
PR09384,Theft Insurance,Apartment,1580654,11434.64,Flood,Coastal,Yes,1
PR09385,Fire Insurance,Shop,9617805,62049.96,Earthquake,Coastal,No,3
PR09386,Fire Insurance,House,4901358,26944.98,Earthquake,Coastal,No,2
PR09387,Fire Insurance,House,965448,8132.84,Flood,Urban,No,3
PR09388,Fire Insurance,Apartment,8181788,51191.24,Fire,Industrial,No,2
PR09389,Home Insurance,Warehouse,3199974,21215.24,Flood,Coastal,Yes,2
PR09390,Home Insurance,Apartment,678741,3014.3,Fire,Rural,No,4
PR09391,Fire Insurance,Apartment,2377463,21448.23,Fire,Urban,No,5
PR09392,Home Insurance,Warehouse,8927206,62758.22,Earthquake,Urban,Yes,1
PR09393,Fire Insurance,Factory,3193621,16386.58,Earthquake,Coastal,No,1
PR09394,Theft Insurance,Shop,1979450,18383.98,Theft,Urban,No,2
PR09395,Home Insurance,Shop,1721212,14018.9,Theft,Urban,No,1
PR09396,Home Insurance,House,6544049,56125.0,Earthquake,Coastal,Yes,0
PR09397,Theft Insurance,Factory,428495,2832.22,Earthquake,Industrial,Yes,2
PR09398,Home Insurance,Apartment,2384180,20322.26,Earthquake,Urban,No,1
PR09399,Home Insurance,Shop,1930925,4537.0,Theft,Urban,Yes,0
PR09400,Home Insurance,Apartment,9316531,29793.41,Theft,Industrial,No,4
PR09401,Theft Insurance,Apartment,1576442,9594.2,Flood,Coastal,No,1
PR09402,Home Insurance,Shop,4779254,31259.0,Earthquake,Rural,No,0
PR09403,Home Insurance,Warehouse,6724432,35301.29,Earthquake,Urban,No,3
PR09404,Home Insurance,House,9034275,63850.25,Fire,Industrial,Yes,5
PR09405,Fire Insurance,Apartment,7377326,51347.67,Fire,Rural,No,3
PR09406,Home Insurance,Factory,6055128,43990.0,Theft,Rural,No,0
PR09407,Theft Insurance,Factory,6996613,25080.85,Earthquake,Urban,No,2
PR09408,Fire Insurance,Apartment,5833967,51433.26,Fire,Coastal,No,2
