Policy_ID,Sub_Type,Vehicle_Type,Vehicle_Age,Annual_Premium,Coverage_Amount,No_Claim_Bonus,Accident_History,Claim_Status,No_Claim_Years
M08745,Third Party,Bike,13,20867.92,161602,30,Yes,No,5
M08746,Comprehensive,Bike,4,20610.22,372266,0,Yes,Yes,3
M08747,Third Party,Car,3,19656.0,235872,30,No,No,0
M08748,Third Party,Car,11,23859.22,496860,50,No,No,2
M08749,Comprehensive,Car,10,26447.98,200718,10,No,No,4
M08750,Comprehensive,Car,3,26859.74,228304,10,No,No,3
M08751,Third Party,Car,11,9995.84,176936,30,Yes,Yes,2
M08752,Comprehensive,Car,10,16937.0,389551,10,No,No,0
M08753,Comprehensive,Car,3,27499.78,561220,20,Yes,No,1
M08754,Comprehensive,Bike,9,26574.35,230488,40,No,No,4
M08755,Third Party,Car,6,12447.89,289191,0,Yes,No,5
M08756,Third Party,Truck,7,25953.0,467154,30,Yes,No,0
M08757,Third Party,Truck,0,26669.62,481712,0,No,No,3
M08758,Comprehensive,Car,2,16218.62,120624,30,Yes,Yes,3
M08759,Third Party,Bike,12,28755.16,557498,20,No,No,1
M08760,Third Party,Car,11,26148.36,453594,30,Yes,No,1
M08761,Third Party,Car,9,18733.3,345270,10,Yes,No,4
M08762,Comprehensive,Bike,14,19193.85,106170,40,No,Yes,5
M08763,Third Party,Bike,1,2867.64,37308,50,No,No,4
M08764,Comprehensive,Car,6,2977.24,63798,50,No,No,1
M08765,Third Party,Car,6,3121.3,19110,10,Yes,No,1
M08766,Comprehensive,Truck,2,6935.64,51583,40,No,No,3
M08767,Comprehensive,Bike,11,4765.74,63219,40,No,No,1
M08768,Comprehensive,Car,10,21136.48,506184,20,No,Yes,2
M08769,Comprehensive,Car,5,21201.0,466422,50,No,Yes,0
M08770,Comprehensive,Car,2,28196.56,517896,40,Yes,No,1
M08771,Comprehensive,Car,7,9245.82,120288,20,Yes,Yes,4
M08772,Third Party,Car,6,6099.66,60732,40,No,Yes,5
M08773,Comprehensive,Truck,9,18924.49,481528,0,Yes,No,5
M08774,Comprehensive,Bike,2,20837.18,461040,50,No,Yes,5
M08775,Comprehensive,Car,12,25016.5,156288,0,No,Yes,2
M08776,Comprehensive,Car,8,8469.18,165276,20,Yes,No,4
M08777,Third Party,Truck,3,19258.9,441166,30,No,No,2
M08778,Third Party,Car,11,16884.42,172290,20,Yes,No,1
M08779,Third Party,Bike,10,3269.0,71918,30,No,No,0
M08780,Third Party,Car,3,2343.87,28523,30,No,No,5
M08781,Third Party,Car,10,6903.0,134712,0,No,No,4
M08782,Third Party,Bike,0,9640.32,181305,20,Yes,Yes,5
M08783,Comprehensive,Bike,3,2571.95,64272,10,No,No,2
M08784,Third Party,Bike,13,13626.58,289560,10,No,No,3
M08785,Comprehensive,Bike,4,27265.56,389508,40,No,No,1
M08786,Comprehensive,Truck,9,26832.0,429312,40,No,No,0
M08787,Comprehensive,Car,6,12184.34,124330,30,No,Yes,1
M08788,Comprehensive,Car,3,9908.87,168448,20,Yes,No,3
M08789,Third Party,Car,2,28463.0,199241,0,Yes,Yes,0
M08790,Comprehensive,Bike,0,12013.37,89348,50,No,No,3
M08791,Comprehensive,Bike,13,20559.42,251748,40,No,No,1
M08792,Comprehensive,Car,11,19012.08,376124,0,No,Yes,2
M08793,Third Party,Truck,7,11050.48,248072,30,Yes,Yes,1
M08794,Third Party,Car,6,5532.1,118545,50,No,No,1
M08795,Comprehensive,Car,11,28558.18,611961,20,Yes,No,1
M08796,Third Party,Car,10,24687.18,481770,30,No,No,4
M08797,Comprehensive,Car,9,22710.02,434322,30,No,No,3
M08798,Comprehensive,Truck,6,12744.68,81246,10,No,No,3
M08799,Comprehensive,Truck,5,2367.37,47142,30,Yes,No,5
M08800,Comprehensive,Car,8,18867.13,461058,40,No,No,3
M08801,Third Party,Truck,3,10747.62,154570,20,No,No,5
M08802,Third Party,Car,10,25441.68,661992,20,No,No,4
M08803,Comprehensive,Car,4,7074.31,81026,0,No,No,2
M08804,Comprehensive,Car,7,15482.36,137024,0,No,No,5
M08805,Comprehensive,Car,2,2442.16,49840,20,No,Yes,1
M08806,Third Party,Bike,10,12345.94,167115,30,No,Yes,2
M08807,Comprehensive,Bike,8,9545.59,103490,0,No,No,4
M08808,Third Party,Bike,5,25675.72,491040,30,No,No,3
M08809,Comprehensive,Bike,9,22078.27,122125,50,No,No,5
M08810,Comprehensive,Bike,3,12059.88,209202,30,No,No,1
M08811,Third Party,Car,5,7750.0,54250,20,No,No,0
M08812,Third Party,Car,14,19432.0,97160,40,No,Yes,0
M08813,Third Party,Car,4,4264.18,71040,30,Yes,No,2
M08814,Third Party,Truck,11,12049.14,89614,20,Yes,No,3
M08815,Comprehensive,Bike,9,4772.0,114528,30,No,No,0
M08816,Comprehensive,Bike,12,17838.47,148592,50,No,Yes,2
M08817,Comprehensive,Car,12,2385.24,49134,30,No,No,4
M08818,Third Party,Car,12,3203.89,23352,10,No,No,2
M08819,Comprehensive,Car,7,2255.02,21132,50,No,No,2
M08820,Third Party,Car,5,19999.37,333184,50,No,No,2
M08821,Third Party,Bike,8,7860.58,64168,30,No,No,1
M08822,Third Party,Bike,7,12029.01,100200,30,No,No,2
M08823,Comprehensive,Car,9,15821.33,315054,20,Yes,No,5
M08824,Comprehensive,Bike,4,23975.43,449352,40,No,Yes,2
M08825,Comprehensive,Bike,11,2837.1,43425,10,No,No,1
M08826,Third Party,Truck,2,29304.94,598060,20,Yes,No,1
M08827,Comprehensive,Car,12,22705.94,123085,10,Yes,No,4
M08828,Comprehensive,Car,5,5213.26,127397,50,No,No,3
M08829,Comprehensive,Car,12,28248.0,141240,20,Yes,No,0
M08830,Comprehensive,Truck,9,17590.0,299030,20,No,No,0
M08831,Third Party,Bike,6,22889.21,428994,10,No,No,2
M08832,Comprehensive,Truck,9,11099.78,84238,50,Yes,No,4
M08833,Comprehensive,Bike,1,24225.13,554928,40,No,No,2
M08834,Third Party,Car,14,16121.0,112847,10,No,No,0
M08835,Third Party,Bike,3,5921.16,132924,20,Yes,No,1
M08836,Comprehensive,Car,14,14892.48,253168,10,Yes,No,3
M08837,Comprehensive,Truck,14,14055.97,182868,20,No,No,4
M08838,Third Party,Bike,10,24120.74,467647,30,No,No,1
M08839,Comprehensive,Truck,14,23035.67,171325,30,No,Yes,3
M08840,Third Party,Bike,14,23651.36,153852,20,No,No,4
M08841,Third Party,Car,10,10529.75,68496,30,Yes,Yes,4
M08842,Third Party,Truck,4,23610.0,472200,50,No,No,0
M08843,Third Party,Car,4,14783.3,226275,10,Yes,Yes,1
M08844,Comprehensive,Truck,4,18203.86,473664,40,Yes,No,4
M08845,Comprehensive,Car,11,13124.93,217800,0,No,No,5
M08846,Third Party,Car,13,22932.84,348082,10,No,Yes,4
M08847,Third Party,Car,5,26263.96,362765,10,No,No,3
M08848,Third Party,Car,11,9610.0,57660,10,No,No,0
M08849,Comprehensive,Bike,2,25516.87,637656,0,No,No,2
M08850,Comprehensive,Car,1,3822.0,76440,10,No,No,0
M08851,Third Party,Car,1,22211.17,231270,10,Yes,No,2
M08852,Comprehensive,Car,14,22835.96,233020,0,No,No,1
M08853,Comprehensive,Car,10,7475.44,152560,50,Yes,Yes,1
M08854,Comprehensive,Bike,3,16466.12,303484,0,No,Yes,4
M08855,Third Party,Car,3,2583.41,42870,30,Yes,Yes,5
M08856,Comprehensive,Bike,4,9949.94,91377,50,No,No,1
M08857,Third Party,Car,10,9207.08,199640,30,No,No,4
M08858,Comprehensive,Bike,3,3124.0,59356,30,Yes,No,0
M08859,Comprehensive,Bike,9,9780.4,109780,40,No,Yes,1
M08860,Third Party,Car,4,5112.0,102240,30,Yes,No,0
M08861,Comprehensive,Truck,2,12480.0,262080,30,Yes,No,0
M08862,Comprehensive,Car,0,26671.99,590140,40,No,No,5
M08863,Comprehensive,Truck,0,9366.84,219834,10,No,No,1
M08864,Third Party,Truck,3,17213.0,327047,50,No,No,0
M08865,Third Party,Bike,9,5833.9,122626,0,No,No,5
M08866,Comprehensive,Car,0,18007.01,219131,20,No,No,5
M08867,Comprehensive,Truck,4,17680.18,162369,40,No,No,1
M08868,Comprehensive,Car,3,19049.23,484702,0,No,No,5
M08869,Comprehensive,Truck,11,7936.04,56686,20,No,No,1
M08870,Comprehensive,Truck,3,11992.26,293688,40,No,No,1
M08871,Comprehensive,Truck,0,18346.52,362957,40,No,No,2
M08872,Third Party,Car,3,29237.0,526266,40,Yes,No,0
M08873,Comprehensive,Truck,12,10451.94,155470,0,No,No,3
M08874,Comprehensive,Car,3,15670.2,111930,40,No,No,1
M08875,Third Party,Bike,6,8670.0,104040,40,Yes,Yes,0
M08876,Comprehensive,Truck,10,11805.21,91420,10,No,Yes,5
M08877,Comprehensive,Bike,3,19417.69,378936,0,No,No,4
M08878,Comprehensive,Car,10,25012.54,408368,40,Yes,No,1
M08879,Comprehensive,Car,7,19620.5,260472,0,No,No,5
M08880,Comprehensive,Car,14,11256.53,236607,20,Yes,No,5
M08881,Third Party,Car,0,15855.67,140328,20,Yes,No,5
M08882,Third Party,Bike,6,18205.87,483384,40,No,Yes,5
M08883,Third Party,Bike,8,4497.01,99500,50,No,No,5
M08884,Third Party,Car,14,13698.44,111824,10,No,No,1
M08885,Comprehensive,Truck,11,26843.74,655983,0,No,No,3
M08886,Comprehensive,Truck,2,18659.61,252577,0,No,No,2
M08887,Comprehensive,Truck,11,9546.31,137293,0,Yes,Yes,5
M08888,Third Party,Car,0,22889.08,126610,50,No,No,5
M08889,Comprehensive,Truck,13,5803.7,132946,0,No,No,2
M08890,Comprehensive,Car,14,20495.72,334624,20,No,No,1
M08891,Comprehensive,Truck,5,16784.0,184624,40,No,No,0
M08892,Third Party,Car,0,13787.56,164428,40,No,Yes,4
M08893,Comprehensive,Truck,5,21699.63,470520,10,No,No,4
M08894,Third Party,Car,5,9904.0,79232,20,Yes,No,0
M08895,Third Party,Bike,14,17589.04,107688,50,No,Yes,1
M08896,Comprehensive,Car,11,14326.22,186384,10,No,Yes,4
M08897,Third Party,Car,10,2950.35,39936,40,No,Yes,2
M08898,Third Party,Car,9,26277.0,315324,50,No,Yes,0
M08899,Comprehensive,Car,10,23814.98,607272,10,No,Yes,3
M08900,Comprehensive,Bike,6,25655.42,235611,20,No,No,1
M08901,Third Party,Car,1,10534.0,73738,40,No,No,0
M08902,Third Party,Bike,4,7853.04,136224,40,No,No,4
M08903,Third Party,Bike,2,28834.54,235384,0,Yes,No,1
M08904,Comprehensive,Car,4,10173.52,243639,50,Yes,Yes,2
M08905,Comprehensive,Bike,12,20254.64,434028,20,No,No,1
M08906,Comprehensive,Bike,10,28491.54,697752,40,No,Yes,1
M08907,Comprehensive,Truck,12,3300.89,27496,10,Yes,No,2
M08908,Third Party,Car,9,16986.48,338256,0,Yes,Yes,5
M08909,Comprehensive,Car,1,12920.26,201795,20,No,No,2
M08910,Third Party,Bike,1,16958.9,207660,40,No,Yes,1
M08911,Third Party,Car,7,22054.63,114820,10,No,No,2
M08912,Third Party,Car,10,2289.63,45594,50,Yes,No,5
M08913,Comprehensive,Car,1,23565.0,447735,50,No,No,0
M08914,Comprehensive,Truck,3,26383.15,247239,10,Yes,No,2
M08915,Third Party,Car,2,13149.8,164304,10,Yes,No,2
M08916,Comprehensive,Truck,1,9946.02,172533,10,Yes,No,1
M08917,Third Party,Car,11,5772.0,51948,50,Yes,No,0
M08918,Comprehensive,Car,10,21456.35,364752,0,No,No,3
M08919,Third Party,Bike,7,17891.12,190090,20,No,No,3
M08920,Comprehensive,Car,8,9949.59,75509,50,No,No,4
M08921,Third Party,Bike,2,13204.54,206235,0,No,No,2
M08922,Third Party,Car,5,9294.75,212916,10,Yes,No,2
M08923,Comprehensive,Car,3,25467.0,331071,10,No,No,0
M08924,Third Party,Car,10,15880.08,351360,0,No,No,5
M08925,Comprehensive,Truck,2,16606.39,388168,10,No,No,3
M08926,Comprehensive,Bike,14,16104.55,209520,30,No,No,4
M08927,Third Party,Bike,11,24111.0,337554,20,No,No,0
M08928,Comprehensive,Car,7,27351.23,170874,20,No,Yes,2
M08929,Third Party,Car,5,13649.17,275538,50,Yes,No,3
M08930,Third Party,Car,9,13372.49,347952,10,Yes,No,4
M08931,Third Party,Car,9,26537.42,270790,40,No,No,1
M08932,Comprehensive,Car,6,12691.97,188790,40,No,No,3
M08933,Comprehensive,Car,14,27382.34,296870,40,No,No,4
M08934,Comprehensive,Car,4,3813.0,76260,10,No,No,0
M08935,Comprehensive,Truck,8,21429.66,415473,0,No,No,1
M08936,Comprehensive,Bike,6,13699.93,326766,30,Yes,No,4
M08937,Comprehensive,Car,2,13739.6,163856,20,No,No,4
M08938,Third Party,Truck,11,27987.98,582840,10,No,No,2
M08939,Comprehensive,Bike,6,11214.04,235714,0,No,No,5
M08940,Third Party,Bike,9,18515.13,236064,40,Yes,No,3
M08941,Third Party,Truck,8,12014.6,187650,40,Yes,No,2
M08942,Comprehensive,Car,3,9961.7,243960,40,Yes,Yes,1
M08943,Third Party,Bike,7,26864.53,267480,0,No,No,5
M08944,Third Party,Bike,10,13029.37,183638,50,No,Yes,4
M08945,Third Party,Bike,14,22817.18,522676,0,No,Yes,2
M08946,Third Party,Truck,13,16743.32,203753,0,No,No,5
M08947,Comprehensive,Truck,12,6211.87,52800,20,Yes,No,3
M08948,Comprehensive,Car,8,17716.44,108468,40,No,No,1
M08949,Comprehensive,Truck,11,22736.0,113680,30,No,No,0
M08950,Comprehensive,Car,9,7991.49,183062,10,No,No,2
M08951,Third Party,Truck,4,6373.92,84552,10,No,No,1
M08952,Comprehensive,Car,11,27768.0,360984,20,Yes,No,0
M08953,Comprehensive,Car,6,19482.67,304290,20,No,No,2
M08954,Comprehensive,Truck,9,28270.06,144235,40,No,No,1
M08955,Comprehensive,Car,4,22934.94,468060,20,No,No,1
M08956,Third Party,Bike,11,7044.25,93516,20,Yes,Yes,5
M08957,Comprehensive,Bike,3,21520.64,358528,40,No,No,2
M08958,Third Party,Car,5,10996.58,179536,40,Yes,Yes,1
M08959,Comprehensive,Truck,6,4336.98,32914,40,Yes,No,4
M08960,Third Party,Car,12,26021.08,379316,20,No,No,2
M08961,Comprehensive,Bike,8,7198.1,95485,50,No,Yes,1
M08962,Third Party,Car,2,20012.81,354240,50,Yes,Yes,5
M08963,Comprehensive,Car,4,11001.0,121011,20,Yes,No,0
M08964,Comprehensive,Bike,13,9513.0,209286,10,No,No,0
M08965,Third Party,Bike,0,3006.92,68460,40,No,No,4
M08966,Third Party,Truck,11,23696.91,172718,20,Yes,Yes,2
M08967,Third Party,Bike,0,26176.64,608139,20,No,No,5
M08968,Third Party,Car,1,26509.0,189350,20,No,Yes,1
M08969,Comprehensive,Truck,0,17575.32,107604,30,No,No,1
M08970,Comprehensive,Truck,11,2602.0,13010,50,Yes,Yes,0
M08971,Third Party,Car,14,26535.5,499052,10,No,No,5
M08972,Comprehensive,Truck,11,14178.64,353556,0,No,No,4
M08973,Third Party,Car,10,5062.0,86054,50,Yes,No,0
M08974,Third Party,Bike,4,10827.0,249021,20,Yes,No,0
M08975,Comprehensive,Car,11,24895.64,404865,0,No,No,4
M08976,Third Party,Bike,11,3590.94,33651,0,Yes,Yes,2
M08977,Comprehensive,Bike,6,23736.58,581304,20,Yes,No,1
M08978,Third Party,Car,10,13985.34,174744,20,No,No,2
M08979,Third Party,Bike,2,2149.52,52316,20,Yes,Yes,5
M08980,Third Party,Truck,3,10848.18,218994,20,Yes,No,3
M08981,Third Party,Bike,5,9218.98,186105,40,No,No,3
M08982,Comprehensive,Car,10,21044.11,313026,40,No,Yes,3
M08983,Comprehensive,Car,3,27156.36,618282,30,No,No,4
M08984,Comprehensive,Truck,5,27149.0,515831,20,Yes,No,0
M08985,Comprehensive,Car,8,13540.68,253782,0,No,No,2
M08986,Third Party,Truck,13,18650.38,95155,20,No,No,1
M08987,Comprehensive,Bike,3,7772.36,99096,40,Yes,No,3
M08988,Comprehensive,Bike,11,2120.56,30912,30,No,No,2
M08989,Comprehensive,Car,7,15419.55,393192,0,No,No,3
M08990,Third Party,Bike,14,5547.39,135562,50,No,No,3
M08991,Comprehensive,Bike,0,26157.18,266910,50,Yes,No,1
M08992,Comprehensive,Truck,8,23942.15,503253,30,No,No,5
M08993,Comprehensive,Bike,8,26440.59,614271,0,No,No,5
M08994,Comprehensive,Bike,7,20554.25,113695,10,Yes,No,5
M08995,Comprehensive,Truck,9,23251.98,605016,40,No,No,4
M08996,Third Party,Car,11,9714.0,213708,40,No,No,0
M08997,Comprehensive,Car,8,23444.75,203344,10,No,No,4
M08998,Comprehensive,Truck,2,16925.13,422952,30,No,No,2
M08999,Comprehensive,Bike,4,23049.06,424813,10,Yes,No,4
M09000,Comprehensive,Truck,10,24373.03,203024,10,No,No,2
M09001,Third Party,Car,4,27725.79,259821,50,No,No,2
M09002,Third Party,Truck,6,11867.0,94936,20,Yes,Yes,0
M09003,Comprehensive,Truck,13,29315.72,538452,30,No,No,1
M09004,Comprehensive,Car,13,20385.0,407700,0,Yes,No,0
M09005,Comprehensive,Car,2,14277.43,126360,0,No,Yes,5
M09006,Comprehensive,Car,7,9251.63,51175,40,No,Yes,5
M09007,Third Party,Car,2,15355.59,283016,0,No,No,4
M09008,Comprehensive,Car,1,6184.02,70829,40,No,Yes,2
M09009,Comprehensive,Bike,2,21971.19,513568,0,No,No,3
M09010,Comprehensive,Car,11,15591.79,314754,50,No,No,3
M09011,Third Party,Truck,10,7008.04,51079,40,No,No,2
M09012,Comprehensive,Bike,7,20575.0,493800,20,Yes,No,0
M09013,Comprehensive,Car,9,2784.18,53979,50,No,No,1
M09014,Comprehensive,Truck,2,24098.0,337372,0,Yes,No,0
M09015,Comprehensive,Car,2,11747.61,256872,50,Yes,No,2
M09016,Third Party,Bike,12,2194.51,18280,50,No,No,2
M09017,Comprehensive,Truck,1,12900.72,92148,50,Yes,No,1
M09018,Comprehensive,Bike,1,20907.32,181336,30,No,Yes,4
M09019,Comprehensive,Car,6,11267.65,207672,30,No,No,4
M09020,Comprehensive,Car,5,4137.56,75996,40,Yes,No,1
M09021,Comprehensive,Truck,3,22365.58,242480,20,No,No,4
M09022,Third Party,Car,7,14812.48,78690,30,No,Yes,3
M09023,Comprehensive,Bike,0,14848.28,386352,20,No,No,4
M09024,Third Party,Bike,11,2874.1,21812,30,No,No,4
M09025,Third Party,Truck,10,7803.23,109980,40,Yes,No,4
M09026,Third Party,Car,1,17342.4,202686,0,No,Yes,3
M09027,Comprehensive,Car,9,19185.26,166400,10,No,No,4
M09028,Comprehensive,Car,5,21512.41,571176,20,Yes,No,5
M09029,Comprehensive,Bike,3,7500.36,119535,20,Yes,Yes,3
M09030,Third Party,Car,0,9846.06,170799,0,No,Yes,1
M09031,Comprehensive,Truck,12,6776.0,162624,0,No,Yes,0
M09032,Comprehensive,Truck,4,2611.7,13325,30,No,No,1
M09033,Comprehensive,Car,2,27489.0,247401,40,Yes,No,0
M09034,Third Party,Bike,4,16121.98,361922,30,No,No,1
M09035,Comprehensive,Car,6,13274.98,234976,40,No,No,5
M09036,Third Party,Bike,2,22116.0,331740,50,Yes,No,0
M09037,Comprehensive,Bike,3,13376.0,307648,50,No,No,0
M09038,Third Party,Truck,3,16183.7,269616,40,No,No,2
M09039,Comprehensive,Car,7,7411.0,155631,0,No,No,0
M09040,Comprehensive,Car,4,23166.0,277992,0,No,No,0
M09041,Third Party,Car,1,2566.19,64128,30,No,Yes,2
M09042,Comprehensive,Bike,7,27583.42,179430,30,Yes,No,4
M09043,Third Party,Bike,7,10353.58,56125,0,No,No,4
M09044,Comprehensive,Car,1,4919.17,30732,30,Yes,No,2
M09045,Third Party,Bike,11,25406.54,269940,20,Yes,No,3
M09046,Comprehensive,Car,12,22601.0,113005,0,No,No,0
M09047,Comprehensive,Bike,7,8095.0,161900,30,No,No,0
M09048,Third Party,Car,14,20124.22,125724,0,No,Yes,2
M09049,Comprehensive,Car,10,26418.68,495144,50,No,Yes,2
M09050,Comprehensive,Bike,8,27447.04,641564,0,No,No,3
M09051,Comprehensive,Car,13,19542.77,172960,20,No,No,5
M09052,Third Party,Truck,1,19125.3,186615,30,No,No,4
M09053,Third Party,Bike,3,26067.02,212792,30,Yes,No,1
M09054,Comprehensive,Car,7,21681.44,431748,0,Yes,No,5
M09055,Comprehensive,Car,14,25356.82,494838,10,Yes,No,4
M09056,Comprehensive,Car,8,19755.0,414855,20,No,No,0
M09057,Comprehensive,Bike,0,22422.66,148836,0,Yes,Yes,5
M09058,Comprehensive,Truck,4,28495.07,326370,20,No,No,2
M09059,Comprehensive,Bike,5,9730.04,51690,40,No,No,3
M09060,Comprehensive,Car,13,5144.97,133872,0,No,Yes,4
M09061,Comprehensive,Car,1,18653.48,336923,40,No,No,3
M09062,Third Party,Car,3,26298.56,627264,40,No,No,4
M09063,Third Party,Car,5,26881.7,594780,40,No,Yes,5
M09064,Comprehensive,Car,8,12585.0,62925,20,Yes,Yes,0
M09065,Comprehensive,Bike,11,21140.56,366724,30,No,Yes,1
M09066,Comprehensive,Car,1,17056.28,380562,30,No,Yes,3
M09067,Third Party,Bike,12,4970.43,100339,20,No,No,3
M09068,Comprehensive,Car,5,22430.24,434872,40,No,No,1
M09069,Third Party,Truck,11,3823.12,81240,30,No,No,3
M09070,Third Party,Truck,14,27953.4,475200,30,No,Yes,3
M09071,Third Party,Bike,8,3353.73,21816,50,No,Yes,4
M09072,Third Party,Car,7,24243.52,315408,50,No,No,4
M09073,Comprehensive,Bike,10,4012.12,28658,20,No,No,1
M09074,Comprehensive,Car,5,21269.0,361573,20,Yes,Yes,0
M09075,Comprehensive,Car,9,5487.7,97136,40,No,No,5
M09076,Third Party,Car,10,11730.18,259540,0,No,No,5
M09077,Comprehensive,Car,13,21972.13,303485,40,Yes,Yes,3
M09078,Comprehensive,Truck,2,18972.0,341496,0,Yes,No,0
M09079,Comprehensive,Car,0,8261.4,101160,40,No,Yes,1
M09080,Comprehensive,Car,11,6997.2,49980,10,No,No,1
M09081,Third Party,Bike,11,9903.47,64422,10,No,No,4
M09082,Third Party,Car,8,15407.31,343770,50,No,No,3
M09083,Comprehensive,Car,7,2324.17,21780,0,No,Yes,2
M09084,Comprehensive,Car,6,25553.5,625800,0,No,No,1
M09085,Comprehensive,Car,13,20521.75,152628,10,Yes,No,3
M09086,Comprehensive,Bike,6,16032.0,128256,20,No,No,0
M09087,Comprehensive,Car,4,4907.0,47880,30,No,Yes,4
M09088,Comprehensive,Car,8,8481.49,131362,30,No,No,5
M09089,Third Party,Car,10,10981.0,197658,20,No,No,0
M09090,Comprehensive,Car,8,28292.6,519660,10,No,No,1
M09091,Comprehensive,Car,0,16442.44,285226,20,Yes,No,1
M09092,Third Party,Truck,4,15444.0,324324,10,No,No,0
M09093,Comprehensive,Truck,7,22480.22,367024,40,Yes,No,1
M09094,Third Party,Bike,2,12796.45,203940,50,No,No,3
M09095,Comprehensive,Truck,4,3758.3,88205,20,Yes,No,1
M09096,Comprehensive,Bike,1,26148.21,538631,50,No,Yes,4
M09097,Comprehensive,Bike,11,15529.67,396000,30,No,No,3
M09098,Third Party,Truck,10,26207.4,573048,30,No,No,2
M09099,Comprehensive,Car,2,27995.66,599907,50,Yes,No,1
M09100,Comprehensive,Bike,10,27566.42,196903,0,Yes,No,1
M09101,Comprehensive,Car,12,16232.76,263985,50,Yes,No,4
M09102,Third Party,Car,14,17288.87,374880,30,No,No,4
M09103,Comprehensive,Bike,14,10527.97,93176,20,Yes,No,5
M09104,Third Party,Car,14,22333.0,312662,0,No,Yes,0
M09105,Comprehensive,Car,3,18917.0,435091,40,No,Yes,0
M09106,Third Party,Car,8,16200.0,340200,0,No,No,0
M09107,Comprehensive,Bike,8,8917.46,145020,20,No,No,4
M09108,Comprehensive,Car,0,23323.0,233230,0,No,No,0
M09109,Comprehensive,Car,4,2249.0,22490,0,No,No,0
M09110,Comprehensive,Bike,7,3330.67,72828,50,Yes,No,2
M09111,Third Party,Bike,0,28776.0,661848,10,Yes,No,0
M09112,Third Party,Car,13,22580.18,552984,20,No,No,1
M09113,Comprehensive,Car,6,15005.99,282217,0,Yes,No,5
M09114,Comprehensive,Truck,8,13449.97,320804,10,No,Yes,4
M09115,Third Party,Car,2,23080.85,220707,40,No,No,3
M09116,Comprehensive,Bike,0,16292.27,432576,10,No,No,5
M09117,Comprehensive,Car,8,13202.62,109976,0,No,Yes,2
M09118,Comprehensive,Car,7,4396.93,61971,20,Yes,No,4
M09119,Third Party,Bike,6,12683.48,178763,40,No,Yes,4
M09120,Third Party,Car,14,11021.08,236166,30,Yes,No,1
M09121,Comprehensive,Car,13,13939.36,231315,40,No,No,5
M09122,Comprehensive,Bike,12,24450.15,135245,0,No,Yes,5
M09123,Comprehensive,Bike,11,25892.0,284812,20,Yes,No,0
M09124,Comprehensive,Car,12,3507.42,57264,30,No,Yes,1
M09125,Third Party,Bike,3,12826.0,269346,50,No,Yes,0
M09126,Third Party,Car,14,5637.0,78918,30,Yes,No,0
M09127,Third Party,Bike,5,25967.43,337836,50,Yes,Yes,4
M09128,Comprehensive,Car,0,3042.6,16830,40,No,No,5
M09129,Comprehensive,Truck,9,21498.0,300972,30,No,No,0
M09130,Comprehensive,Truck,9,26217.0,272980,50,Yes,Yes,2
M09131,Comprehensive,Bike,9,27825.67,231784,50,No,No,2
M09132,Comprehensive,Bike,13,14615.5,161690,20,No,No,5
M09133,Third Party,Bike,2,2721.77,48178,50,No,No,2
M09134,Comprehensive,Car,3,23844.14,129255,20,Yes,No,4
M09135,Third Party,Truck,3,19757.78,120966,10,No,Yes,1
M09136,Comprehensive,Car,10,8733.32,213417,10,Yes,No,3
M09137,Third Party,Truck,2,23140.0,370240,10,No,No,0
M09138,Comprehensive,Car,13,18969.72,262015,50,Yes,No,3
M09139,Third Party,Car,11,2533.3,56870,40,Yes,No,1
M09140,Third Party,Truck,10,18994.36,213202,20,Yes,No,1
M09141,Comprehensive,Car,0,11619.99,277156,30,No,No,4
M09142,Comprehensive,Car,3,9555.02,109439,50,No,Yes,2
M09143,Comprehensive,Car,6,8893.3,166680,40,Yes,No,2
M09144,Third Party,Bike,12,24573.5,401200,20,No,No,1
M09145,Third Party,Truck,7,6736.05,153363,20,No,Yes,4
M09146,Comprehensive,Car,6,27647.06,269766,40,No,Yes,4
M09147,Third Party,Truck,5,23718.88,157440,50,Yes,No,5
M09148,Comprehensive,Bike,4,12683.0,126830,20,No,No,0
M09149,Comprehensive,Car,7,19274.27,100345,10,No,No,2
M09150,Comprehensive,Car,7,4370.8,49060,20,Yes,No,1
M09151,Comprehensive,Truck,9,26081.73,317394,30,No,No,5
M09152,Comprehensive,Car,1,24355.23,414032,30,No,No,3
M09153,Comprehensive,Car,5,6612.35,130815,30,Yes,No,2
M09154,Comprehensive,Bike,7,7814.0,187536,40,No,No,0
M09155,Third Party,Car,8,22517.77,463847,30,No,No,4
M09156,Third Party,Bike,11,24337.32,372510,0,No,No,1
